what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1369719121099
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1369719121104
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1369719121104
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1369719121104
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1369719121104
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1369719121104
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1369719121105
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1369719121105
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1369719121105
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1369719121106
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1369719121106
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1369719121106
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1369719121107
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1369719121107
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1369719121110
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1369719121111
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1369719121111
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1369719121111
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1369719121111
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1369719121112
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1369719121112
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1369719121113
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1369719121113
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1369719121114
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1369719121114
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1369719121115
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1369719121115
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1369719121115
os,sysinfo,,,"linux",1369719121122
arch,sysinfo,,,"x86",1369719121122
ws,sysinfo,,,"gtk",1369719121122
locale,sysinfo,,,"en_US",1369719121122
processors,sysinfo,,,"2",1369719121122
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1369719121122
java.runtime.version,sysinfo,,,"1.6.0_27-b27",1369719121122
java.specification.name,sysinfo,,,"Java Platform API Specification",1369719121122
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1369719121122
java.specification.version,sysinfo,,,"1.6",1369719121122
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1369719121122
java.version,sysinfo,,,"1.6.0_27",1369719121122
java.vm.info,sysinfo,,,"mixed mode, sharing",1369719121122
java.vm.name,sysinfo,,,"OpenJDK Client VM",1369719121122
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1369719121122
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1369719121122
java.vm.specification.version,sysinfo,,,"1.0",1369719121122
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1369719121122
java.vm.version,sysinfo,,,"20.0-b12",1369719121122
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1369719121366
executed,command,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui.sync",1369719126889
opened,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1369719127439
activated,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1369719127464
started,bundle,org.eclipse.jsch.ui,1.1.300.I20100505-1245,"org.eclipse.jsch.ui",1369719127585
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369719127610
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369719136959
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369719136998
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369719140455
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1369719142808
closed,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1369719142821
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369719180725
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1369719190928
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369719190950
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369719206205
executed,command,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui.compareWithRemote",1369719208278
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369719208296
opened,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui.GenericHistoryView",1369719216982
activated,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui.GenericHistoryView",1369719217005
executed,command,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui.compareWithRevision",1369719217085
opened,editor,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.CompareEditor",1369719223679
activated,editor,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.CompareEditor",1369719223703
activated,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui.GenericHistoryView",1369719223733
